section,track,geometry,system,target,split,n_inputs,n_affected,n_harmed,harmed_over_affected,harmed_over_all_inputs,signal,quota,ndg_recomputed,ndg_released,matches_3dp,trivial,n_test_frames,n_test_units,all_cheap_loss,gain,gain_random,delta_vs_random,delta_share_all_cheap,ndg,oracle_prize,undefined_reason,delta_lo_all_draws,delta_hi_all_draws,delta_share_lo_all_draws,delta_share_hi_all_draws,delta_lo_filtered,delta_hi_filtered,draws_dropped_by_filter,beats_random_all_draws,beats_random_filtered,available,ndg_full,ndg_min_leave_one_out,ndg_max_leave_one_out,gain_full,gain_min_leave_one_out,gain_max_leave_one_out,most_influential_unit,ndg_without_that_unit,gain_without_that_unit,ndg_change_without_that_unit
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,PKL,0.3,,,,False,752.0,24.0,5729.766952419244,87.5995424472282,52.33763740644031,35.261905040787894,0.006154160428095505,0.20100252146890882,435.8131520294294,,-57.50252049241468,111.50460411736323,-0.010035752059363558,0.01946058278518349,-57.50252049241468,111.50460411736323,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,PKL,0.5,,,,False,752.0,24.0,5729.766952419244,74.00740154995925,87.07500736646706,-13.067605816507808,-0.0022806522368227127,0.16981452075352174,435.8131520294294,,-138.46296533750456,93.46523968120849,-0.024165549225181347,0.016312223596065323,-138.46296533750456,93.46523968120849,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,TIP,0.1,,,,False,752.0,24.0,5729.766952419244,35.120776086202994,17.368684980013377,17.752091106189617,0.003098222188372646,0.0845613060034355,415.3291587617643,,-43.35677486475351,98.19138098067745,-0.007566935134499187,0.01713706365303718,-43.35677486475351,98.19138098067745,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,TIP,0.2,,,,False,752.0,24.0,5729.766952419244,73.29841998564501,34.737369960026754,38.56105002561826,0.006729950859403953,0.16818771908172095,435.8131520294294,,-56.53883599490345,148.7210955851665,-0.009867562933084287,0.02595587164716584,-56.53883599490345,148.7210955851665,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,TIP,0.3,,,,False,752.0,24.0,5729.766952419244,75.80851949837384,52.33763740644031,23.470882091933532,0.004096306583991792,0.17394729632495046,435.8131520294294,,-79.13213491185341,143.0268758610538,-0.013810707410786043,0.0249620756042555,-79.13213491185341,143.0268758610538,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,TIP,0.5,,,,False,752.0,24.0,5729.766952419244,79.84225450795675,87.07500736646706,-7.23275285851031,-0.0012623118738636428,0.18320294864016679,435.8131520294294,,-144.21516333630922,133.5672899297735,-0.025169464052184204,0.023311120860400474,-144.21516333630922,133.5672899297735,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_exact,0.1,,,,False,752.0,24.0,5729.766952419244,78.2471979221603,17.368684980013377,60.87851294214692,0.010624954461095936,0.18839803628389942,415.3291587617643,,-57.3473285183569,269.9962329284623,-0.010008666843621535,0.0471216779269641,-57.3473285183569,269.9962329284623,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_exact,0.2,,,,False,752.0,24.0,5729.766952419244,115.1224212477172,34.737369960026754,80.38505128769044,0.014029375357709786,0.26415545449152317,435.8131520294294,,-81.11954172632248,289.23446608634276,-0.014157563893950674,0.050479272278992265,-81.11954172632248,289.23446608634276,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_exact,0.3,,,,False,752.0,24.0,5729.766952419244,105.92446922622237,52.33763740644031,53.58683181978206,0.00935235800422152,0.24305018958920624,435.8131520294294,,-87.09496488405337,266.75856634435996,-0.015200437575786534,0.04655661714683319,-87.09496488405337,266.75856634435996,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_exact,0.5,,,,False,752.0,24.0,5729.766952419244,106.39245445382124,87.07500736646706,19.317447087354182,0.003371419334812194,0.2441240103892891,435.8131520294294,,-92.40563988528635,174.64395969214323,-0.016127294644378246,0.03048011570844158,-92.40563988528635,174.64395969214323,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.1,,,,False,752.0,24.0,5729.766952419244,78.2471979221603,17.368684980013377,60.87851294214692,0.010624954461095936,0.18839803628389942,415.3291587617643,,-57.3473285183569,269.9962329284623,-0.010008666843621535,0.0471216779269641,-57.3473285183569,269.9962329284623,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.2,,,,False,752.0,24.0,5729.766952419244,115.1224212477172,34.737369960026754,80.38505128769044,0.014029375357709786,0.26415545449152317,435.8131520294294,,-81.11954172632248,289.23446608634276,-0.014157563893950674,0.050479272278992265,-81.11954172632248,289.23446608634276,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.3,,,,False,752.0,24.0,5729.766952419244,105.92446922622237,52.33763740644031,53.58683181978206,0.00935235800422152,0.24305018958920624,435.8131520294294,,-87.09496488405337,266.75856634435996,-0.015200437575786534,0.04655661714683319,-87.09496488405337,266.75856634435996,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.5,,,,False,752.0,24.0,5729.766952419244,106.39245445382124,87.07500736646706,19.317447087354182,0.003371419334812194,0.2441240103892891,435.8131520294294,,-92.40563988528635,174.64395969214323,-0.016127294644378246,0.03048011570844158,-92.40563988528635,174.64395969214323,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.1,,,,False,752.0,24.0,5729.766952419244,29.57107751295215,17.368684980013377,12.202392532938774,0.0021296490126507905,0.07119913661037781,415.3291587617643,,-82.608143410258,135.19620854653988,-0.014417365330256384,0.02359541141362771,-82.608143410258,135.19620854653988,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.2,,,,False,752.0,24.0,5729.766952419244,45.66850096022093,34.737369960026754,10.931131000194178,0.0019077793374438717,0.10478917569962884,435.8131520294294,,-82.03992120784953,141.48988648468205,-0.014318195118426295,0.024693829201018664,-82.03992120784953,141.48988648468205,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.3,,,,False,752.0,24.0,5729.766952419244,61.108982468949534,52.33763740644031,8.771345062509226,0.0015308380140671787,0.14021830728234425,435.8131520294294,,-88.72375645023243,134.1141311353172,-0.015484705955234556,0.023406559507396896,-88.72375645023243,134.1141311353172,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.5,,,,False,752.0,24.0,5729.766952419244,78.4625370078108,87.07500736646706,-8.612470358656267,-0.0015031100619231777,0.180037102236218,435.8131520294294,,-75.83413787094074,74.94774485440398,-0.013235117326878671,0.01308041766389107,-75.83413787094074,74.94774485440398,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.1,,,,False,752.0,24.0,5729.766952419244,-22.829013229599912,17.368684980013377,-40.19769820961329,-0.0070155904321101345,-0.05496607389103348,415.3291587617643,,-84.47557452331218,10.842361613724648,-0.014743282794013912,0.0018922866678105896,-84.47557452331218,10.842361613724648,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.2,,,,False,752.0,24.0,5729.766952419244,-7.137399063934907,34.737369960026754,-41.87476902396166,-0.007308284852018482,-0.016377199794679297,435.8131520294294,,-117.63577525088714,33.82604363529397,-0.020530638720169674,0.005903563603230287,-117.63577525088714,33.82604363529397,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.3,,,,False,752.0,24.0,5729.766952419244,10.873646102434792,52.33763740644031,-41.46399130400552,-0.007236592979841603,0.024950247719234785,435.8131520294294,,-137.06099023191402,54.64012195215385,-0.023920866480275187,0.009536185748197574,-137.06099023191402,54.64012195215385,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.5,,,,False,752.0,24.0,5729.766952419244,56.019110163085415,87.07500736646706,-31.055897203381647,-0.005420097791284357,0.12853928318184987,435.8131520294294,,-104.98312629187066,50.55418400456859,-0.0183224077285629,0.008823078569229313,-104.98312629187066,50.55418400456859,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.1,,,,False,752.0,24.0,5729.766952419244,59.25953139029331,17.368684980013377,41.890846410279934,0.007311090792722838,0.14268088368022577,415.3291587617643,,-61.28539477780943,231.62386030024814,-0.010695966395619856,0.04042465639941098,-61.28539477780943,231.62386030024814,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.2,,,,False,752.0,24.0,5729.766952419244,119.7189613635872,34.737369960026754,84.98159140356044,0.01483159648712749,0.27470249763252413,435.8131520294294,,-75.11950850404013,304.3782399315681,-0.013110395087242228,0.05312227224233829,-75.11950850404013,304.3782399315681,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.3,,,,False,752.0,24.0,5729.766952419244,142.66931740914242,52.33763740644031,90.33168000270211,0.015765332299346298,0.3273634968214734,435.8131520294294,,-78.97272672041183,281.94996859088224,-0.013782886350563989,0.049207929560178054,-78.97272672041183,281.94996859088224,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.5,,,,False,752.0,24.0,5729.766952419244,96.04110156409374,87.07500736646706,8.966094197626674,0.001564827029106476,0.22037219647196035,435.8131520294294,,-106.2346773832489,173.41624861180514,-0.018540837396256418,0.03026584677036204,-106.2346773832489,173.41624861180514,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.1,,,,False,752.0,24.0,5729.766952419244,-33.93338923989617,17.368684980013377,-51.30207421990955,-0.008953605730552198,-0.08170240043117367,415.3291587617643,,-116.17071018112934,-13.911317220462577,-0.02027494506248274,-0.0024279027988370256,-116.17071018112934,-13.911317220462577,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.2,,,,False,752.0,24.0,5729.766952419244,-21.212391981182847,34.737369960026754,-55.9497619412096,-0.009764753506700002,-0.04867313407684958,435.8131520294294,,-136.01970000516656,-6.867304294390527,-0.02373913304584505,-0.0011985311708866252,-136.01970000516656,-6.867304294390527,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.3,,,,False,752.0,24.0,5729.766952419244,-35.46817051622984,52.33763740644031,-87.80580792267014,-0.015324498998270155,-0.08138389204425561,435.8131520294294,,-169.18033534270543,7.704805308537607,-0.029526564823247035,0.0013446978511550902,-169.18033534270543,7.704805308537607,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.5,,,,False,752.0,24.0,5729.766952419244,44.26969927191448,87.07500736646706,-42.80530809455258,-0.007470689200802339,0.10157953945576444,435.8131520294294,,-104.6521457922405,19.620517245858363,-0.018264642639270672,0.0034243133113073844,-104.6521457922405,19.620517245858363,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.1,,,,False,752.0,24.0,5729.766952419244,-28.616758248223572,17.368684980013377,-45.985443228236946,-0.008025709179815908,-0.06890139457951794,415.3291587617643,,-105.7083326154455,22.44418405811363,-0.01844897593449467,0.003917119883669468,-105.7083326154455,22.44418405811363,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.2,,,,False,752.0,24.0,5729.766952419244,-3.8907033288635535,34.737369960026754,-38.628073288890306,-0.006741648239738723,-0.0089274573535606,435.8131520294294,,-122.14306864655775,43.94932216538718,-0.021317283872249994,0.007670350736835942,-122.14306864655775,43.94932216538718,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.3,,,,False,752.0,24.0,5729.766952419244,-3.073327461042814,52.33763740644031,-55.41096486748312,-0.009670718779249354,-0.007051938305972188,435.8131520294294,,-160.66247619223566,34.86543873490987,-0.02803996698755787,0.006084966286488991,-160.66247619223566,34.86543873490987,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.5,,,,False,752.0,24.0,5729.766952419244,-20.936664950719106,87.07500736646706,-108.01167231718617,-0.01885097128978013,-0.04804046149875097,435.8131520294294,,-262.3928921333424,11.131188950611172,-0.04579468838999706,0.0019426948849832922,-262.3928921333424,11.131188950611172,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.1,,,,False,752.0,24.0,5729.766952419244,-8.842379499464741,17.368684980013377,-26.211064479478118,-0.0045745428561298086,-0.02129005227041329,415.3291587617643,,-120.04577408616872,61.19252238806993,-0.020951248991982568,0.010679757640445217,-120.04577408616872,61.19252238806993,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.2,,,,False,752.0,24.0,5729.766952419244,-8.34130901576443,34.737369960026754,-43.078678975791185,-0.0075183998465421596,-0.019139644999059513,435.8131520294294,,-163.5256605837389,56.21444382114744,-0.028539670451115724,0.009810947685649302,-163.5256605837389,56.21444382114744,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.3,,,,False,752.0,24.0,5729.766952419244,-10.606503486751556,52.33763740644031,-62.944140893191864,-0.010985462657711645,-0.024337272607218897,435.8131520294294,,-184.45551420557288,34.59897915973244,-0.03219249853219447,0.006038461851423804,-184.45551420557288,34.59897915973244,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.5,,,,False,752.0,24.0,5729.766952419244,-21.52779443969075,87.07500736646706,-108.60280180615781,-0.018954139445462634,-0.04939684435736587,435.8131520294294,,-259.54328221199273,15.028283127547997,-0.04529735404027338,0.00262284369544955,-259.54328221199273,15.028283127547997,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.1,,,,False,752.0,24.0,5729.766952419244,74.84894110882081,17.368684980013377,57.48025612880743,0.01003186632303394,0.18021595529668719,415.3291587617643,,-38.70584994788835,211.84603956545476,-0.0067552223797768636,0.03697288935564968,-38.70584994788835,211.84603956545476,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.2,,,,False,752.0,24.0,5729.766952419244,107.06549980605564,34.737369960026754,72.32812984602889,0.012623223675003086,0.2456683542189791,435.8131520294294,,-49.92100216462044,285.64339187435337,-0.008712571135819512,0.04985253226638614,-49.92100216462044,285.64339187435337,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.3,,,,False,752.0,24.0,5729.766952419244,117.64951634613114,52.33763740644031,65.31187893969083,0.011398697273737214,0.26995402914822214,435.8131520294294,,-62.742433986913355,276.4428337761737,-0.010950259322575415,0.04824678491669769,-62.742433986913355,276.4428337761737,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.5,,,,False,752.0,24.0,5729.766952419244,138.456686974367,87.07500736646706,51.381679607899926,0.008967499033482568,0.3176973579838576,435.8131520294294,,-54.60632160472328,206.5063655029696,-0.009530286669280186,0.036040971163020456,-54.60632160472328,206.5063655029696,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.1,,,,False,752.0,24.0,5729.766952419244,-9.825457568922857,17.368684980013377,-27.194142548936235,-0.004746116687600046,-0.023657037705264533,415.3291587617643,,-51.75791408769778,-0.273181821257141,-0.009033162171778094,-4.767764963665706e-05,-51.75791408769778,-0.273181821257141,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.2,,,,False,752.0,24.0,5729.766952419244,-18.775886133283198,34.737369960026754,-53.51325609330995,-0.009339517041040453,-0.04308242201009874,435.8131520294294,,-93.15557903059508,-9.660898843999426,-0.016258179399646015,-0.0016860893164110915,-93.15557903059508,-9.660898843999426,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.3,,,,False,752.0,24.0,5729.766952419244,41.61047417333837,52.33763740644031,-10.72716323310194,-0.0018721814206723846,0.09547778441190438,435.8131520294294,,-101.90684726883097,60.76260867458684,-0.0177855134624286,0.010604726017509563,-101.90684726883097,60.76260867458684,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.5,,,,False,752.0,24.0,5729.766952419244,88.749867512623,87.07500736646706,1.674860146155936,0.0002923085982491435,0.2036420128657107,435.8131520294294,,-74.07899078388725,96.16350694404353,-0.012928796476200368,0.0167831445401878,-74.07899078388725,96.16350694404353,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.1,,,,False,752.0,24.0,5729.766952419244,21.462630126549687,17.368684980013377,4.09394514653631,0.0007145046527254915,0.0516761938664191,415.3291587617643,,-26.076741595982714,42.4872682242544,-0.004551099863664174,0.007415182602900675,-26.076741595982714,42.4872682242544,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.2,,,,False,752.0,24.0,5729.766952419244,34.26639824115101,34.737369960026754,-0.4709717188757452,-8.219736034410434e-05,0.07862635187025536,435.8131520294294,,-57.51414759576658,70.09068468451794,-0.01003778130478461,0.012232728707216265,-57.51414759576658,70.09068468451794,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.3,,,,False,752.0,24.0,5729.766952419244,81.03550756132488,52.33763740644031,28.69787015488457,0.005008558008239348,0.1859409409375804,435.8131520294294,,-53.16745766945748,108.56258947723545,-0.009279165821396786,0.01894712130157366,-53.16745766945748,108.56258947723545,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.5,,,,False,752.0,24.0,5729.766952419244,80.78414904840814,87.07500736646706,-6.290858318058923,-0.0010979256870827481,0.18536418341719293,435.8131520294294,,-64.81067644406966,67.52200114349596,-0.011311223821538683,0.011784423643091898,-64.81067644406966,67.52200114349596,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.1,,,,False,752.0,24.0,5729.766952419244,63.20413327118123,17.368684980013377,45.83544829116785,0.00799953098822196,0.1521784154515276,415.3291587617643,,-16.7343368490913,147.10626221535594,-0.002920596420073536,0.025674039352201604,-16.7343368490913,147.10626221535594,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.2,,,,False,752.0,24.0,5729.766952419244,113.40839539659757,34.737369960026754,78.67102543657082,0.013730231279887227,0.2602225170775465,435.8131520294294,,-15.17728252424183,173.0542004541439,-0.002648848138201087,0.03020265953069458,-15.17728252424183,173.0542004541439,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.3,,,,False,752.0,24.0,5729.766952419244,109.74656288399824,52.33763740644031,57.40892547755793,0.010019417186473615,0.25182021784553055,435.8131520294294,,-13.402173374763095,168.28978851225662,-0.0023390433652985447,0.029371140206880607,-13.402173374763095,168.28978851225662,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.5,,,,False,752.0,24.0,5729.766952419244,159.2073690231175,87.07500736646706,72.13236165665045,0.012589056807309491,0.365311070310165,435.8131520294294,,-10.76002367520932,163.0974130722954,-0.0018779164605754483,0.028464929625703503,-10.76002367520932,163.0974130722954,0.0,False,False,,,,,,,,,,,
