group,file,item,statistic,old,new,delta,note
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 0.0,val_median_abs_dev,0.0378073184676958,0.0390781563126252,0.001270837844929401,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 0.0,val_mean_ndg_minus_C,-0.1348059162277099,-0.0947896818709723,0.04001623435673761,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 0.5,val_median_abs_dev,0.0266223556317895,0.0310621242484969,0.004439768616707401,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 0.5,val_mean_ndg_minus_C,-0.1167598764333501,-0.0844275493030029,0.0323323271303472,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 1.0,val_median_abs_dev,0.0213717365286127,0.0251118556557559,0.003740119127143199,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 1.0,val_mean_ndg_minus_C,-0.123193451078313,-0.0878867259481278,0.03530672513018521,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 1.0 | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 1.0,val_median_abs_dev,0.1953907815631262,0.1967552887364208,0.0013645071732946157,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 1.0,val_mean_ndg_minus_C,-0.163052728581653,-0.1453801538566725,0.017672574724980517,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 2.0,val_median_abs_dev,0.1290536556603773,0.1331117781589479,0.004058122498570599,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 2.0,val_mean_ndg_minus_C,-0.1743474707129721,-0.1501146759549328,0.0242327947580393,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 2.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 2.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 3.0,val_median_abs_dev,0.1078524974477256,0.1124213836477987,0.004568886200073105,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 3.0,val_mean_ndg_minus_C,-0.1525530882859757,-0.1247565523264937,0.02779653595948199,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 3.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 3.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 5.0,val_median_abs_dev,0.0989444166109997,0.1022044088176352,0.0032599922066355036,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 5.0,val_mean_ndg_minus_C,-0.1492159970799463,-0.1189683289880634,0.030247668091882896,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 5.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 5.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 10.0,val_median_abs_dev,0.0882920354598084,0.0942234848484848,0.005931449388676402,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 10.0,val_mean_ndg_minus_C,-0.1487468128827619,-0.1168803682419928,0.0318664446407691,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 10.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 10.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 20.0,val_median_abs_dev,0.0825471698113207,0.0883984951034143,0.005851325292093604,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 20.0,val_mean_ndg_minus_C,-0.1469982546868969,-0.1164395266664242,0.0305587280204727,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 20.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | 20.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | inf,val_median_abs_dev,0.0817610062893081,0.0841194968553459,0.002358490566037791,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | inf,val_mean_ndg_minus_C,-0.1470026536500007,-0.1164296027533883,0.0305730508966124,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | inf,chosen,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | E | inf,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.1,budget,14.645041501353262,14.645041501353262,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.1,feasible,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.1,Cc,12.709915251434722,12.709915251434722,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.1,Cf,19.351262499185395,19.351262499185395,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.1,Cs,9.765887999975575,9.765887999975575,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.1,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.2,budget,16.5801677512718,16.5801677512718,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.2,feasible,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.2,Cc,12.709915251434722,12.709915251434722,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.2,Cf,19.351262499185395,19.351262499185395,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.2,Cs,9.765887999975575,9.765887999975575,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.2,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.3,budget,18.51529400119034,18.51529400119034,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.3,feasible,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.3,Cc,12.709915251434722,12.709915251434722,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.3,Cf,19.351262499185395,19.351262499185395,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.3,Cs,9.765887999975575,9.765887999975575,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.3,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.5,budget,22.38554650102742,22.38554650102742,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.5,feasible,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.5,Cc,12.709915251434722,12.709915251434722,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.5,Cf,19.351262499185395,19.351262499185395,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.5,Cs,9.765887999975575,9.765887999975575,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | ms | 0.5,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.1,budget,30.37173042357946,30.37173042357946,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.1,feasible,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.1,Cc,23.70561041501833,23.70561041501833,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.1,Cf,66.66120008561128,66.66120008561128,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.1,Cs,15.791913882183096,15.791913882183096,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.1,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.2,budget,37.03785043214059,37.03785043214059,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.2,feasible,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.2,Cc,23.70561041501833,23.70561041501833,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.2,Cf,66.66120008561128,66.66120008561128,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.2,Cs,15.791913882183096,15.791913882183096,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.2,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.3,budget,43.70397044070172,43.70397044070172,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.3,feasible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.3,share_cascade,0.0631018664245176,0.0631018664245176,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.3,Cc,23.70561041501833,23.70561041501833,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.3,Cf,66.66120008561128,66.66120008561128,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.3,Cs,15.791913882183096,15.791913882183096,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.3,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.3,share_skipping,0.0979254661793175,0.0979254661793175,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.5,budget,57.03621045782397,57.03621045782397,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.5,feasible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.5,share_cascade,0.2631018664245176,0.2631018664245176,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.5,Cc,23.70561041501833,23.70561041501833,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.5,Cf,66.66120008561128,66.66120008561128,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.5,Cs,15.791913882183096,15.791913882183096,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.5,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | nuScenes | R2_cnn_clf | mJ | 0.5,share_skipping,0.4082981119597896,0.4082981119597896,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.1,budget,15.02567092411482,15.02567092411482,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.1,feasible,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.1,Cc,13.17875574932259,13.17875574932259,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.1,Cf,18.469151747922297,18.469151747922297,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.1,Cs,4.816622999982201,4.816622999982201,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.1,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.2,budget,16.87258609890705,16.87258609890705,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.2,feasible,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.2,Cc,13.17875574932259,13.17875574932259,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.2,Cf,18.469151747922297,18.469151747922297,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.2,Cs,4.816622999982201,4.816622999982201,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.2,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.3,budget,18.71950127369928,18.71950127369928,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.3,feasible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.3,share_cascade,0.0392071349176038,0.0392071349176038,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.3,Cc,13.17875574932259,13.17875574932259,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.3,Cf,18.469151747922297,18.469151747922297,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.3,Cs,4.816622999982201,4.816622999982201,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.3,eligible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.3,share_skipping,0.1368749191149685,0.1368749191149685,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.5,budget,22.41333162328374,22.41333162328374,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.5,feasible,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.5,share_cascade,0.2392071349176038,0.2392071349176038,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.5,Cc,13.17875574932259,13.17875574932259,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.5,Cf,18.469151747922297,18.469151747922297,0.0,
"7 budgets, energy, streaming, skip accounting",skip_accounting.csv,shares | KITTI | R2_cnn_clf | ms | 0.5,Cs,4.816622999982201,4.816622999982201,0.0,
