group,track,geometry,trained_for,evaluated_on,diagonal,signal,quota,coverage,n_test_frames,n_test_units,gain,gain_random,delta_vs_random,gain_share_all_cheap,ndg,official_ndg,matches_3dp,undefined_reason,ndg_diag,transfer_regret,delta_lo_all_draws,delta_hi_all_draws,beats_random_all_draws,delta_lo_filtered,beats_random_filtered,draws_dropped_by_filter,delta_share_lo_all_draws,n_entries,median_transfer_regret,off_diag_beating_random_all_draws,off_diag_beating_random_filtered,diag_beating_random_all_draws,n_diag_entries
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_mlp_clf,0.5,1.0,955.0,24.0,17.085251296413677,17.552746125381333,-0.4674948289676557,0.06927825016072299,0.36099818034692677,0.3609981803469267,True,,0.36099818034692677,0.0,-19.722441528264675,21.627002493518866,False,-19.735919648472194,False,8.0,-0.07997167933152709,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_reg,0.1,1.0,955.0,24.0,1.2239254982553391,3.525237715557757,-2.3013122173024176,0.004962842827135898,0.025860601643191962,0.0258606016431919,True,,0.025860601643191962,0.0,-5.943393016819411,12.9485865025403,False,-5.949415949315077,False,8.0,-0.024099608550044463,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_reg,0.2,1.0,955.0,24.0,9.292149337892253,7.013754204911788,2.2783951329804655,0.0376783364314005,0.19633594755466827,0.1963359475546682,True,,0.19633594755466827,0.0,-5.784369250888665,25.924264735230075,False,-5.786027378030348,False,8.0,-0.02345478992569312,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_reg,0.3,1.0,955.0,24.0,24.20090564820528,10.502270694265817,13.698634953939461,0.0981312107457471,0.5113464677914115,0.5113464677914115,True,,0.5113464677914115,0.0,-2.063528427578702,38.77385401258101,False,-2.0811394796751097,False,8.0,-0.008367312610120553,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_reg,0.5,1.0,955.0,24.0,25.504485199707275,17.552746125381333,7.951739074325943,0.10341703936521347,0.5388900981346458,0.5388900981346458,True,,0.5388900981346458,0.0,-7.610136406943759,27.06587970513213,False,-7.619422975970003,False,8.0,-0.030858014588766525,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_clf,0.1,1.0,955.0,24.0,2.036316247163117,3.525237715557757,-1.48892146839464,0.008256971110920868,0.04302579149017682,0.0430257914901768,True,,0.04302579149017682,0.0,-6.539036468856763,4.126367053058546,False,-6.545357363174976,False,8.0,-0.026514857548196578,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_clf,0.2,1.0,955.0,24.0,19.945946129884437,7.013754204911788,12.93219192497265,0.08087795852136474,0.42144245544094144,0.4214424554409414,True,,0.42144245544094144,0.0,-5.602132281788975,37.61396512088668,False,-5.608541442617044,False,8.0,-0.022715845082870095,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_clf,0.3,1.0,955.0,24.0,20.28602948515323,10.502270694265817,9.783758790887411,0.08225694788201611,0.4286281543978003,0.4286281543978003,True,,0.4286281543978003,0.0,-8.35304486093072,36.55954245170675,False,-8.376362201721632,False,8.0,-0.03387040210528072,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_clf,0.5,1.0,955.0,24.0,21.42994622560281,17.552746125381333,3.8772001002214758,0.08689536664057074,0.4527982327072348,0.4527982327072348,True,,0.4527982327072348,0.0,-13.460689221256489,24.130917993517652,False,-13.473006941862181,False,8.0,-0.05458116939735621,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_ridge,0.1,1.0,752.0,24.0,-8.523809671155727,-0.2519367052549455,-8.271872965900782,-0.0028269907033612036,-0.1103424493765135,,,,-0.009265096424390837,-0.10107735295212265,-21.021953287045353,1.4228226888370314,False,-21.021953287045353,False,0.0,-0.006972101536954292,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_ridge,0.2,1.0,752.0,24.0,-11.158848071495457,-0.503873410509891,-10.654974660985566,-0.003700922589237084,-0.12880348172740996,,,,-0.14951677306580266,0.020713291338392698,-22.42373404281597,1.5094008084360557,False,-22.42373404281597,False,0.0,-0.00743701350913549,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_ridge,0.3,1.0,752.0,24.0,-13.469459649551652,-0.7591692718349026,-12.710290377716749,-0.004467255684677723,-0.1554742289466987,,,,-0.07348990355950233,-0.08198432538719638,-26.45448050650357,0.7361081536862152,False,-26.45448050650357,False,0.0,-0.008773843309431335,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_ridge,0.5,1.0,752.0,24.0,-8.79632850131304,-1.2630426823447936,-7.533285818968246,-0.0029173737866382303,-0.10153357498264877,,,,-0.0341929079617905,-0.06734066702085827,-25.76469276380368,20.99569658979806,False,-25.76469276380368,False,0.0,-0.008545069602469774,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_gbm,0.1,1.0,752.0,24.0,-10.454802958802631,-0.2519367052549455,-10.202866253547686,-0.003467420309726467,-0.13533955012239113,,,,-0.18853269470414244,0.05319314458175131,-34.41771109950528,6.617102383357179,False,-34.41771109950528,False,0.0,-0.011414913408792787,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_gbm,0.2,1.0,752.0,24.0,-11.300467217604664,-0.503873410509891,-10.796593807094773,-0.003747891729200811,-0.130438152168414,,,,-0.14108214615702183,0.010643993988607825,-35.277739693255235,6.905651481518449,False,-35.277739693255235,False,0.0,-0.01170014887661222,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_gbm,0.3,1.0,752.0,24.0,-15.500038495450921,-0.7591692718349026,-14.740869223616018,-0.005140713650219183,-0.17891263617279518,,,,-0.0797258835987431,-0.09918675257405209,-37.341196325548914,4.260841833601952,False,-37.341196325548914,False,0.0,-0.012384511027027567,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_gbm,0.5,1.0,752.0,24.0,-10.034021327955948,-1.2630426823447936,-8.770978645611155,-0.0033278646644879155,-0.11581991926829882,,,,0.037893313914468325,-0.15371323318276714,-29.86071416910004,7.235605938736083,False,-29.86071416910004,False,0.0,-0.009903548367279085,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.1,1.0,752.0,24.0,-3.710663628785711,-0.2519367052549455,-3.458726923530765,-0.0012306717285553177,-0.04803529518005316,,,,-0.012594000353492958,-0.0354412948265602,-15.504129750964253,7.135637580196531,False,-15.504129750964253,False,0.0,-0.005142070548337216,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.2,1.0,752.0,24.0,-12.630285552654641,-0.503873410509891,-12.12641214214475,-0.004188936780108878,-0.14578787559165168,,,,-0.07867243592753685,-0.06711543966411483,-35.877326859776794,12.207568310509565,False,-35.877326859776794,False,0.0,-0.011899006829922353,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.3,1.0,752.0,24.0,-19.912638801251923,-0.7591692718349026,-19.15346952941702,-0.0066041883784690525,-0.22984605503620248,,,,-0.17668922369122764,-0.05315683134497484,-56.67212183037249,11.640637152145784,False,-56.67212183037249,False,0.0,-0.018795769466365124,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.5,1.0,752.0,24.0,-19.771871983673044,-1.2630426823447936,-18.50882930132825,-0.0065575019201845755,-0.22822122278652235,,,,-0.11926426027116616,-0.10895696251535619,-53.07964630868311,7.052399449549101,False,-53.07964630868311,False,0.0,-0.017604295783390272,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.1,1.0,752.0,24.0,5.5940299900218715,-0.2519367052549455,5.845966695276817,0.0018553054779754802,0.07241585567935302,,,,-0.06952820996079574,0.14194406564014878,-8.283082547834665,13.560955067995058,False,-8.283082547834665,False,0.0,-0.0027471515978520285,,,,,,
